jahr;quelle;allgemeines_schlagwort;spezifisches_schlagwort;satz;kwic;url
2003;STERN;tat;osama bin laden;"Die saudischen Behörden machten das Terrornetzwerk El Kaida von Osama bin Laden für die Tat verantwortlich.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Das US-Außenministerium hatte wegen aktueller Terrordrohungen am Samstag die Botschaft in Riad und das Konsulat für voraussichtlich drei Tage geschlossen.";Laden für die Tat verantwortlich p div;
2003;STERN;tat;bin laden;"Die saudischen Behörden machten das Terrornetzwerk El Kaida von Osama bin Laden für die Tat verantwortlich.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Das US-Außenministerium hatte wegen aktueller Terrordrohungen am Samstag die Botschaft in Riad und das Konsulat für voraussichtlich drei Tage geschlossen.";Laden für die Tat verantwortlich p div;
2003;STERN;anschlag;osama bin laden;"Für ihn gebe es keinen Zweifel, dass der jüngste Anschlag in Riad die Handschrift des Terrornetzwerks von Osama bin Laden trage.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default"">""Diese Explosion wird nicht die einzige und nicht die letzte gewesen sein"", fügte Armitage hinzu.";dass der jüngste Anschlag in Riad die;
2003;STERN;anschlag;bin laden;"Für ihn gebe es keinen Zweifel, dass der jüngste Anschlag in Riad die Handschrift des Terrornetzwerks von Osama bin Laden trage.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default"">""Diese Explosion wird nicht die einzige und nicht die letzte gewesen sein"", fügte Armitage hinzu.";dass der jüngste Anschlag in Riad die;
2003;STERN;angriff;osama bin laden;Er halte aber die Einschränkung von Bürgerrechten zum Schutz vor Terrorismus genau so wenig für sinnvoll wie den Angriff auf Irak, um Osama bin Laden zu fassen.;sinnvoll wie den Angriff auf Irak um;
2003;STERN;angriff;bin laden;Er halte aber die Einschränkung von Bürgerrechten zum Schutz vor Terrorismus genau so wenig für sinnvoll wie den Angriff auf Irak, um Osama bin Laden zu fassen.;sinnvoll wie den Angriff auf Irak um;
2003;STERN;anschlag;world trade center;"Die Botschaftsbesetzung im Iran, die Bomben auf unsere Botschaften im Libanon und in Afrika, der erste Anschlag auf das World Trade Center, die Attacke auf die ""USS Cole"" im Jemen.";Afrika der erste Anschlag auf das World;
2003;STERN;attacke;world trade center;"Die Botschaftsbesetzung im Iran, die Bomben auf unsere Botschaften im Libanon und in Afrika, der erste Anschlag auf das World Trade Center, die Attacke auf die ""USS Cole"" im Jemen.";Trade Center die Attacke auf die USS;
2004;STERN;angriff;bin laden;"Dort hatten zwei Palästinenser zehn Israelis mit in den Tod gerissen.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""wir-haben-unseren-bin-laden-liquidiert"">
  ""Wir haben unseren Bin Laden liquidiert""
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Rechtsorientierte israelische Politiker reagierten zufrieden auf den Angriff, Abgeordnete des linken Spektrums verurteilten ihn und warnten, er werde eine neue Welle des Blutvergießens auslösen.";zufrieden auf den Angriff Abgeordnete des linken;
2004;STERN;anschlag;bin laden;"Ein Jahr später siedelte der El-Kaida-Chef ungehindert nach Afghanistan um.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Im Frühjahr 1998 vereitelte Saudi-Arabien dann einen von Bin Laden unterstützten Anschlag auf die dort stationierten US-Truppen.";Bin Laden unterstützten Anschlag auf die dort;
2004;STERN;angriff;osama bin laden;September 2001 hatte er erfolglos versucht, Taliban-Führer Mullah Omar dazu zu bewegen, den El-Kaida-Chef Osama bin Laden an die USA auszuliefern und einen US- Angriff zu verhindern.;und einen US Angriff zu verhindern;
2004;STERN;angriff;bin laden;September 2001 hatte er erfolglos versucht, Taliban-Führer Mullah Omar dazu zu bewegen, den El-Kaida-Chef Osama bin Laden an die USA auszuliefern und einen US- Angriff zu verhindern.;und einen US Angriff zu verhindern;
2004;STERN;anschlag;world trade center;Der Anschlag auf das World Trade Center 1993 taucht darin auf, ebenso das fehlgeschlagene Sprengstoffattentat auf den Flughafen von Los Angeles.;Der Anschlag auf das World;
2004;STERN;anschlag;world trade center;Ich erinnerte mich noch an das riesige Loch von 1993 (dem ersten Anschlag auf das World Trade Center) und wollte nicht darin enden.;1993 dem ersten Anschlag auf das World;
2004;STERN;attacke;9-11;"September als Rechtfertigung benutzt, um das zu tun, was sie schon vorher tun wollte.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""im-juli-veroeffentlicht-die-9-11-kommission-ihren-bericht-der-auch-die-versaeumnisse-der-regierung-vor-den-anschlaegen-offen-legen-wird-warum-ist-es-ihnen-nie-gelungen-praesident-bush-von-der-gefahr-einer-solchen-attacke-zu-ueberzeugen"">
  Im Juli veröffentlicht die 9/11-Kommission ihren Bericht, der auch die Versäumnisse der Regierung vor den Anschlägen offen legen wird.";gefahr einer solchen attacke zu ueberzeugen Im;
2004;STERN;attacke;9/11;"September als Rechtfertigung benutzt, um das zu tun, was sie schon vorher tun wollte.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""im-juli-veroeffentlicht-die-9-11-kommission-ihren-bericht-der-auch-die-versaeumnisse-der-regierung-vor-den-anschlaegen-offen-legen-wird-warum-ist-es-ihnen-nie-gelungen-praesident-bush-von-der-gefahr-einer-solchen-attacke-zu-ueberzeugen"">
  Im Juli veröffentlicht die 9/11-Kommission ihren Bericht, der auch die Versäumnisse der Regierung vor den Anschlägen offen legen wird.";gefahr einer solchen attacke zu ueberzeugen Im;
2004;STERN;anschlag;osama bin laden;"Auch die Terror-Warnstufe wurde nicht erhöht.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Der Al-Kaida-Chef Osama bin Laden hat seine Anhänger einem Zeitungsbericht zufolge aufgefordert, noch in diesem Jahr einen Anschlag in den USA zu verüben.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Bin Laden, der sich vermutlich im Grenzgebiet zwischen Afghanistan und Pakistan aufhalte, werde bei der Planung zwar voraussichtlich keine aktive Rolle einnehmen, berichtete die ""New York Times"" am Freitag unter Berufung auf US-Regierungskreise.";diesem Jahr einen Anschlag in den USA;
2004;STERN;anschlag;bin laden;"Auch die Terror-Warnstufe wurde nicht erhöht.</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Der Al-Kaida-Chef Osama bin Laden hat seine Anhänger einem Zeitungsbericht zufolge aufgefordert, noch in diesem Jahr einen Anschlag in den USA zu verüben.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Bin Laden, der sich vermutlich im Grenzgebiet zwischen Afghanistan und Pakistan aufhalte, werde bei der Planung zwar voraussichtlich keine aktive Rolle einnehmen, berichtete die ""New York Times"" am Freitag unter Berufung auf US-Regierungskreise.";diesem Jahr einen Anschlag in den USA;
2004;STERN;anschlag;osama bin laden;"Zwei Mitglieder der Gruppe, die auch Kontakte zum Terrornetzwerk El Kaida von Osama bin Laden unterhalten soll, hätten den Autobombenanschlag auf einer Zubringerstraße zum Flughafen ausgeführt, hieß es dort.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Nach US-Angaben wurden bei dem Anschlag drei Militärfahrzeuge zerstört.";wurden bei dem Anschlag drei Militärfahrzeuge zerstört;
2004;STERN;anschlag;bin laden;"Zwei Mitglieder der Gruppe, die auch Kontakte zum Terrornetzwerk El Kaida von Osama bin Laden unterhalten soll, hätten den Autobombenanschlag auf einer Zubringerstraße zum Flughafen ausgeführt, hieß es dort.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Nach US-Angaben wurden bei dem Anschlag drei Militärfahrzeuge zerstört.";wurden bei dem Anschlag drei Militärfahrzeuge zerstört;
2004;STERN;anschlag;bin laden;"""Während der Ausbildung wurde eine Art Gehirnwäsche gemacht, um die Teilnehmer später zu bin-Laden-Bekennern werden zu lassen."" Bin Laden habe in Afghanistan über Selbstmordattentate und nach den Worten von Lagerkameraden auch über einen ""Anschlag auf das Rückgrat Amerikas"" gesprochen, bestätigte der Jordanier frühere Aussagen.";auch über einen Anschlag auf das Rückgrat;
2004;STERN;anschlag;bin laden;"Bin Laden stehe mit seinen Vorstellungen im Gegensatz zur großen Mehrheit der Iraker, deren Vision Meinungsfreiheit und Wahlrecht einschließe, sagte Bush.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Höhepunkt einer neuen Gewaltwelle, die nach dem mutmaßlichen Bin-Laden-Aufruf den Irak erfasst hat, war am Dienstagabend ein Anschlag auf irakische Polizisten, die von einem anonymen Anrufer in einen tödlichen Hinterhalt gelockt wurden.";am Dienstagabend ein Anschlag auf irakische Polizisten;
2005;STERN;tat;osama bin laden;"um dem einen Gott zu dienen."" Er sei überzeugt, dass er nach seiner Tat ins Paradies gelangen werde.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""weitere-anschlaege-in-europa"">
  Weitere Anschläge in Europa
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Al Sawahri kündigte seinerseits neue Anschläge in Europa an und erklärte, die Menschen in Europa spürten nun, dass es ein Fehler gewesen sei, dass ihre Regierungen den von Osama bin Laden vor rund einem Jahr angebotenen ""Waffenstillstand"" abgelehnt hätten.";er nach seiner Tat ins Paradies gelangen;
2005;STERN;tat;bin laden;"um dem einen Gott zu dienen."" Er sei überzeugt, dass er nach seiner Tat ins Paradies gelangen werde.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""weitere-anschlaege-in-europa"">
  Weitere Anschläge in Europa
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Al Sawahri kündigte seinerseits neue Anschläge in Europa an und erklärte, die Menschen in Europa spürten nun, dass es ein Fehler gewesen sei, dass ihre Regierungen den von Osama bin Laden vor rund einem Jahr angebotenen ""Waffenstillstand"" abgelehnt hätten.";er nach seiner Tat ins Paradies gelangen;
2006;STERN;anschlag;osama bin laden;"Al-Kaida-Führer Osama bin Laden stammt aus Saudi-Arabien.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""auswirkungen-auf-den-oelpreis"">
  Auswirkungen auf den Ölpreis
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Der vereitelte Anschlag hatte vor allem psychologische Folgen.";initial Der vereitelte Anschlag hatte vor allem;
2006;STERN;anschlag;bin laden;"Al-Kaida-Führer Osama bin Laden stammt aus Saudi-Arabien.</p>
</div><h2 class=""subheadline-element typo-headline2"" id=""auswirkungen-auf-den-oelpreis"">
  Auswirkungen auf den Ölpreis
</h2><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Der vereitelte Anschlag hatte vor allem psychologische Folgen.";initial Der vereitelte Anschlag hatte vor allem;
2006;STERN;anschlag;osama bin laden;"""Nachdem sie rekrutiert worden waren, trafen sie mit (al-Kaida-Chef) Osama bin Laden zusammen und begannen ihre Vorbereitungen auf den Anschlag an der Westküste."" Der Plan sei Anfang 2002 vereitelt worden, ""als ein südostasiatischer Staat eine al-Kaida-Schlüsselfigur festnahm"".";Vorbereitungen auf den Anschlag an der Westküste;
2006;STERN;anschlag;bin laden;"""Nachdem sie rekrutiert worden waren, trafen sie mit (al-Kaida-Chef) Osama bin Laden zusammen und begannen ihre Vorbereitungen auf den Anschlag an der Westküste."" Der Plan sei Anfang 2002 vereitelt worden, ""als ein südostasiatischer Staat eine al-Kaida-Schlüsselfigur festnahm"".";Vorbereitungen auf den Anschlag an der Westküste;
2006;STERN;angriff;bin laden;"März entstanden sein, da sich Bin Laden auf einen israelischen Angriff auf ein Gefängnis im Westjordanland an jenem Tage bezieht.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Neben seinen Vorwürfen gegen die Bevölkerung im Westen, die er für einen ""Krieg gegen den Islam"" mitverantwortlich macht, nimmt sich Bin Laden auch die Vereinten Nationen vor.";auf einen israelischen Angriff auf ein Gefängnis;
2006;STERN;anschlag;world trade center;"Als Beispiele nennt der Referent die Angriffe auf die US-Botschaften in Kenia und Tansania - und den Anschlag auf das World Trade Center 1993 in New York.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">Hanning wird aus dem Raum gerufen.";Tansania und den Anschlag auf das World;
2006;STERN;anschlag;osama bin laden;"45 Tage vor dem vorgesehen Termin habe der Stellvertreter von Osama bin Laden den Plan abgeblasen, wie das Nachrichtenmagazin ""Time"" am Sonntag auf seiner Website aus einem Buch des Journalisten Ron Suskind zitierte.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">US-Geheimdienste haben von dem Anschlag durch das Laptop eines Kämpfers aus Bahrain erfahren, der im Jahr 2003 in Saudi-Arabien festgenommen wurde, heißt es in dem Buch ""The One Percent Doctrine"" von Ron Suskind.";haben von dem Anschlag durch das Laptop;
2006;STERN;anschlag;bin laden;"45 Tage vor dem vorgesehen Termin habe der Stellvertreter von Osama bin Laden den Plan abgeblasen, wie das Nachrichtenmagazin ""Time"" am Sonntag auf seiner Website aus einem Buch des Journalisten Ron Suskind zitierte.</p>
</div><div class=""text-element u-richtext"">
<p class=""typo-body-default is-initial"">US-Geheimdienste haben von dem Anschlag durch das Laptop eines Kämpfers aus Bahrain erfahren, der im Jahr 2003 in Saudi-Arabien festgenommen wurde, heißt es in dem Buch ""The One Percent Doctrine"" von Ron Suskind.";haben von dem Anschlag durch das Laptop;
2006;STERN;anschlag;world trade center;Man schrieb das Jahr 1995, und die Idee für den Plan stammte von demselben Mann, der hinter dem ersten Anschlag auf das New Yorker World Trade Center 1993 steckte - Ramzi Yousef.;hinter dem ersten Anschlag auf das New;
2006;STERN;attacke;osama bin laden;"""Wie würden denn Osama bin Laden und die al Kaida aussehen, wenn bei der nächsten Attacke nur 600 Menschen ums Leben kämen und nicht tausende wie am 11.";bei der nächsten Attacke nur 600 Menschen;
2006;STERN;attacke;bin laden;"""Wie würden denn Osama bin Laden und die al Kaida aussehen, wenn bei der nächsten Attacke nur 600 Menschen ums Leben kämen und nicht tausende wie am 11.";bei der nächsten Attacke nur 600 Menschen;
2007;STERN;anschlag;world trade center;Er war einer der ersten deutschen Politiker, die nach dem Anschlag auf das World Trade Center in eine Moschee gingen, um jeder Muslim-Hatz die Spitze zu nehmen.;die nach dem Anschlag auf das World;
